year,reefName,cycImpact
1996,Gould Reef (No 5) (19-072e),187.5
1996,U/N Reef (19-073),187.5
1996,Cobham Reef (North) (19-074a),187.5
1996,Cobham Reef (South) (19-074b),187.5
1996,U/N Reef (19-165),0
1996,U/N Reef (19-166),0
1996,Thatch Reef (19-167),0
1996,U/N Reef (19-168),0
1996,U/N Reef (19-169),0
1996,U/N Reef (19-170),0
1996,U/N Reef (19-171),0
1996,U/N Reef (19-172),0
1996,Needle Reef (18-037),0
1996,Thimble Shoal (18-038),0
1996,Dip Reef (18-039),0
1996,Arab Reef (18-040),0
1996,Faraday Reef (18-041),0
1996,Roxburgh Reef (18-042),0
1996,Fore And Aft Reef (18-043),0
1996,U/N Reef (18-135),0
1996,U/N Reef (18-136),0
1996,U/N Reef (18-137),0
1996,U/N Reef (18-138),0
1996,U/N Reef (18-139),0
1996,U/N Reef (18-800),0
1996,Bramble Rock Reef (19-001),0
1996,Martin Reef (19-075),187.5
1996,Showers Reef (19-076),187.5
1996,U/N Reef (19-077),150
1996,U/N Reef (19-078),150
1996,U/N Reef (19-079),150
1996,U/N Reef (19-080),187.5
1996,U/N Reef (19-173),0
1996,U/N Reef (19-174),0
1996,U/N Reef (19-175),0
1996,U/N Reef (19-176),0
1996,Crab Reef (19-177),0
1996,U/N Reef (19-178),0
1996,Howse Reef (19-179),0
1996,Westmoreland Reef (18-044),0
1996,Cotton Shoal (18-045),0
1996,Coil Reef (18-046),0
1996,Pelorus (North Palm or Yanooa) Reef (18-048),0
1996,Orpheus (Goolboddi) Island Reef (No 1) (18-049a),0
1996,Herald Island Reef (19-002),0
1996,Rattlesnake Island Reef (19-003),0
1996,Lorne Reef (19-004),0
1996,Paluma Shoals (19-005),0
1996,Orchard Rocks Reef (19-006),0
1996,Ellen Reef (19-081),187.5
1996,Elizabeth Reef (19-082),187.5
1996,U/N Reef (19-083),150
1996,U/N Reef (19-084),187.5
1996,U/N Reef (19-085),150
1996,U/N Reef (19-086),187.5
1996,U/N Reef (19-087),150
1996,U/N Reef (19-088),187.5
1996,U/N Reef (19-089),187.5
1996,Gargoyle Reef (19-180),0
1996,U/N Reef (19-181),0
1996,U/N Reef (19-182),0
1996,U/N Reef (19-183),0
1996,U/N Reef (19-184),0
1996,U/N Reef (19-185),0
1996,U/N Reef (19-186),0
1996,Hewitt Reef (19-187),0
1996,U/N Reef (19-188),0
1996,Orpheus (Goolboddi) Island Reef (No 2) (18-049b),0
1996,Orpheus (Goolboddi) Island Reef (No 3) (18-049c),0
1996,Orpheus (Goolboddi) Island Reef (No 4) (18-049d),0
1996,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),0
1996,Lady Elliot Reef (18-050),0
1996,Pandora Reef (18-051),0
1996,Curacoa (Noogoo) Reef (No 1) (18-052a),0
1996,Cockle Bay Reef (19-009a),0
1996,Magnetic Island Reef (No 1) (19-009b),0
1996,Magnetic Island Reef (No 2) (19-009c),0
1996,Magnetic Island Reef (No 3) (19-009d),0
1996,Magnetic Island Reef (No 4) (19-009e),0
1996,Magnetic Island Reef (No 5) (19-009f),0
1996,U/N Reef (19-090),187.5
1996,Eulalie Reef (19-091),150
1996,U/N Reef (19-092),150
1996,U/N Reef (19-093),187.5
1996,U/N Reef (19-094),150
1996,U/N Reef (19-095),150
1996,U/N Reef (19-189),0
1996,U/N Reef (19-190),0
1996,U/N Reef (19-191),0
1996,U/N Reef (19-192),0
1996,U/N Reef (19-193),0
1996,Curacoa (Noogoo) Reef (No 2) (18-052b),0
1996,Fantome (Eumilli) Island Reef (18-053),0
1996,Great Palm Island Reef (No 1) (18-054a),0
1996,Magnetic Island Reef (No 6) (19-009g),0
1996,Magnetic Island Reef (No 7) (19-009h),0
1996,Magnetic Island Reef (No 8) (19-009j),0
1996,U/N Reef (19-010),0
1996,Middle Reef (19-011),0
1996,Virago Shoal (19-012),0
1996,Salamander Reef (19-013),0
1996,Kennedy Reef (19-096),187.5
1996,Net Reef (19-097),225
1996,U/N Reef (19-194),0
1996,Napier Reef (19-195),0
1996,U/N Reef (19-196),0
1996,Ross Reef (19-197),0
1996,U/N Reef (19-198),0
1996,U/N Reef (19-199),0
1996,Great Palm Island Reef (No 2) (18-054b),0
1996,Great Palm Island Reef (No 3) (18-054c),0
1996,Great Palm Island Reef (No 4) (18-054d),0
1996,Great Palm Island Reef (No 5) (18-054e),0
1996,Great Palm Island Reef (No 6) (18-054f),0
1996,Great Palm Island Reef (No 7) (18-054g),0
1996,Bray Reef (19-016),0
1996,Bald Reef (19-018),0
1996,Bowden Reef (19-019),0
1996,Morinda Shoal (19-020),0
1996,Tink Shoal (19-021),0
1996,Wilson Shoal (19-022),0
1996,Wansfell Reef (19-098),150
1996,Joist Reef (19-099),112.5
1996,U/N Reef (19-101),0
1996,Camp Reef (19-102),0
1996,Holbourne Island Reef (No 1) (19-103a),0
1996,U/N Reef (19-200),0
1996,U/N Reef (19-201),0
1996,U/N Reef (19-202),0
1996,U/N Reef (19-203),0
1996,Round Reef (19-204),0
1996,Eclipse (Garoogubbee) Reef (18-058),0
1996,Esk (Soopun) Reef (18-059),0
1996,Barber (Boodthean) Reef (18-061),0
1996,Brisk-Falcon Reef (18-062),0
1996,Fly Island Reef (18-064),0
1996,Pakhoi Bank (19-023),0
1996,Prawn Reef (19-024),0
1996,Castor Reef (19-025),0
1996,U/N Reef (19-026),0
1996,Pollux Reef (19-027),0
1996,Shell Reef (19-028),0
1996,Mid Reef (19-029),0
1996,Holbourne Island Reef (No 2) (19-103b),0
1996,Middle Island Reef (19-106),0
1996,Tideway Reef (No 1) (19-205a),0
1996,Tideway Reef (No 2) (19-205b),0
1996,Tideway Reef (No 3) (19-205c),0
1996,U/N Reef (19-206),0
1996,Havannah Reef (18-065),0
1996,Acheron Reef (18-066),0
1996,Phillips Reef (18-067),0
1996,Cordelia Rocks Reef (18-068),0
1996,Backnumbers Reef (18-069a),0
1996,Braggs Reef (18-069b),0
1996,U/N Reef (19-030),0
1996,Crotan Reef (19-031),0
1996,U/N Reef (19-032),0
1996,U/N Reef (19-033),0
1996,Tabias Reef (19-034),0
1996,U/N Reef (19-035),0
1996,U/N Reef (19-036),0
1996,U/N Reef (19-037),0
1996,Dingo Reef (No 1) (19-038a),0
1996,Seagull Reef (19-107),225
1996,U/N Reef (19-108),187.5
1996,Fairey Reef (No 1) (19-109a),187.5
1996,Fairey Reef (No 2) (19-109b),187.5
1996,Hyde Reef (19-207),0
1996,U/N Reef (19-208),0
1996,Rebe Reef (19-209),0
1996,U/N Reef (19-210),0
1996,Arc Reef (18-070),0
1996,Glow Reef (18-071),0
1996,French Reef (18-072),0
1996,Hopkinson Reef (18-073),0
1996,Yankee Reef (18-074),0
1996,John Brewer Reef (18-075),0
1996,Helix Reef (18-076),0
1996,Grub Reef (18-077),0
1996,Dingo Reef (No 2) (19-038b),0
1996,Dingo Reef (No 3) (19-038c),0
1996,Dingo Reef (No 4) (19-038d),0
1996,Dingo Reef (No 5) (19-038e),0
1996,Fairey Reef (No 3) (19-109c),187.5
1996,Rattray Reef (19-110),0
1996,U/N Reef (19-111),150
1996,U/N Reef (19-112),150
1996,U/N Reef (19-113),225
1996,Wackett Reef (19-211),0
1996,Oom Reef (19-212),0
1996,U/N Reef (19-213),0
1996,Wyatt Earp Reef (19-214),0
1996,Sharon Shoal (No 1) (19-215a),0
1996,Sharon Shoal (No 2) (19-215b),0
1996,Sharon Shoal (No 3) (19-215c),0
1996,Lodestone Reef (18-078),0
1996,Keeper Reef (18-079),0
1996,Bowl Reef (18-080),0
1996,Knife Reef (18-081),0
1996,Cowboys Reef (18-082),0
1996,Fork Reef (18-083),0
1996,Dingo Reef (No 6) (19-038f),0
1996,U/N Reef (19-039),0
1996,U/N Reef (19-040),0
1996,U/N Reef (19-041),0
1996,U/N Reef (19-042),0
1996,U/N Reef (19-114),225
1996,U/N Reef (19-115),225
1996,Knuckle Reef (19-116),150
1996,U/N Reef (19-117),112.5
1996,U/N Reef (19-118a),150
1996,U/N Reef (19-118b),150
1996,U/N Reef (19-118c),150
1996,U/N Reef (19-118d),150
1996,Sharon Shoal (No 4) (19-215d),0
1996,U/N Reef (19-216),0
1996,U/N Reef (19-217),0
1996,Williams Reef (19-218),0
1996,Conder Reef (19-219),0
1996,Cup Reef (North) (18-084a),0
1996,Cup Reef (South) (18-084b),0
1996,Saucer Reef (18-084c),0
1996,Spoon Reef (North) (18-085a),0
1996,Spoon Reef (South) (18-085b),0
1996,Chicken Reef (18-086),0
1996,Anzac Reefs (No 1) (18-087),0
1996,Darley Reef (19-043),0
1996,Faith Reef (19-044),0
1996,Stanley Reef (19-045),0
1996,U/N Reef (19-118e),150
1996,U/N Reef (19-118f),150
1996,U/N Reef (19-119),112.5
1996,Outlier Reef (19-120),112.5
1996,U/N Reef (19-121),112.5
1996,U/N Reef (19-122),112.5
1996,U/N Reef (19-123),112.5
1996,U/N Reef (19-124),112.5
1996,White Tip Reef (19-220),0
1996,Bond Reef (19-221),0
1996,Abott Reef (19-222),0
1996,U/N Reef (19-223),0
1996,U/N Reef (19-224),0
1996,U/N Reef (19-225),0
1996,Kerwin Reef (19-226),0
1996,Centipede Reef (18-088),0
1996,Anzac Reefs (No 2) (18-089),0
1996,Anzac Reefs (No 3) (18-090),0
1996,Lynchs Reef (18-091),0
1996,Anzac Reefs (No 4) (18-092),0
1996,Anzac Reefs (No 5) (18-093),0
1996,Anzac Reefs (No 6) (18-094),0
1996,Hope Reef (19-046),0
1996,Charity Reef (19-047),0
1996,Old Reef (19-048),0
1996,Lynx Reef (19-049),0
1996,Leopard Reef (19-050),0
1996,U/N Reef (19-051),0
1996,U/N Reef (19-052),0
1996,U/N Reef (19-125),112.5
1996,U/N Reef (19-126),37.5
1996,Block Reef (19-127),0
1996,Line Reef (19-128),112.5
1996,U/N Reef (19-129),0
1996,U/N Reef (20-608),0
1996,U/N Reef (20-609),0
1996,U/N Reef (20-610),0
1996,U/N Reef (20-611),0
1996,U/N Reef (20-612),0
1996,U/N Reef (20-613),0
1996,U/N Reef (20-614),0
1996,U/N Reef (20-615),0
1996,U/N Reef (20-616),0
1996,U/N Reef (20-617),0
1996,U/N Reef (20-618),0
1996,U/N Reef (20-619),0
1996,Hull Reef (21-045),0
1996,Elamang Reef (21-046),0
1996,Still Reef (21-047),0
1996,Henderson Reef (21-048),0
1996,U/N Reef (20-342),0
1996,U/N Reef (20-343),0
1996,U/N Reef (20-344),0
1996,U/N Reef (20-345),0
1996,U/N Reef (20-346),0
1996,U/N Reef (20-347),0
1996,U/N Reef (20-348),0
1996,U/N Reef (20-349),0
1996,U/N Reef (20-350),0
1996,U/N Reef (20-444),0
1996,U/N Reef (20-445),0
1996,U/N Reef (20-446),0
1996,U/N Reef (20-447),0
1996,U/N Reef (20-448),0
1996,U/N Reef (20-449),0
1996,U/N Reef (20-450),0
1996,U/N Reef (20-451),0
1996,U/N Reef (20-620),0
1996,U/N Reef (20-621),0
1996,U/N Reef (20-622),0
1996,U/N Reef (20-623),0
1996,U/N Reef (20-624),0
1996,U/N Reef (20-625),0
1996,Keelan Reef (21-049),0
1996,Noel Reef (21-050),0
1996,Penn Reef (21-051),0
1996,Digby Reef (21-052),0
1996,Pompey Reef (No 1) (20-351a),0
1996,Pompey Reef (No 2) (20-351b),0
1996,Pompey Reef (No 3) (20-351c),0
1996,U/N Reef (20-352),0
1996,U/N Reef (20-353),0
1996,U/N Reef (20-452),0
1996,U/N Reef (20-453),0
1996,U/N Reef (20-454),0
1996,U/N Reef (20-455),0
1996,U/N Reef (20-456),0
1996,U/N Reef (20-457),0
1996,U/N Reef (20-458),0
1996,U/N Reef (20-459),0
1996,U/N Reef (20-460),0
1996,U/N Reef (20-626),0
1996,U/N Reef (20-628),0
1996,U/N Reef (20-629),0
1996,Sandpiper Reef (21-053),0
1996,Prince Reef (21-054),0
1996,Alarm Reef (21-055),0
1996,U/N Reef (21-056a),0
1996,U/N Reef (21-056b),0
1996,U/N Reef (20-354),0
1996,U/N Reef (20-355),0
1996,U/N Reef (20-356),0
1996,U/N Reef (20-357),0
1996,U/N Reef (20-358),0
1996,U/N Reef (20-359),0
1996,U/N Reef (20-360),0
1996,U/N Reef (20-361),0
1996,U/N Reef (20-362),0
1996,U/N Reef (20-363),0
1996,U/N Reef (20-461),0
1996,U/N Reef (20-462),0
1996,U/N Reef (20-463),0
1996,U/N Reef (20-464),0
1996,U/N Reef (20-465),0
1996,U/N Reef (20-466),0
1996,U/N Reef (20-467),0
1996,U/N Reef (20-468),0
1996,U/N Reef (20-469),0
1996,U/N Reef (20-470),0
1996,U/N Reef (20-471),0
1996,U/N Reef (20-630),0
1996,U/N Reef (20-631),0
1996,U/N Reef (20-636),0
1996,U/N Reef (20-637),0
1996,U/N Reef (21-056c),0
1996,U/N Reef (21-056d),0
1996,U/N Reef (21-057),0
1996,Vernon Rocks Reef (21-058),0
1996,U/N Reef (20-364),0
1996,U/N Reef (20-365),0
1996,U/N Reef (20-366),0
1996,U/N Reef (20-367),0
1996,U/N Reef (20-368),0
1996,Cockatoo Reef (No 1) (20-369a),0
1996,Cockatoo Reef (No 2) (20-369b),0
1996,Cockatoo Reef (No 3) (20-369c),0
1996,Cockatoo Reef (No 4) (20-369d),0
1996,U/N Reef (20-472),0
1996,U/N Reef (20-473),0
1996,U/N Reef (20-474),0
1996,U/N Reef (20-475),0
1996,U/N Reef (20-476),0
1996,U/N Reef (20-477),0
1996,U/N Reef (20-478),0
1996,U/N Reef (20-479),0
1996,U/N Reef (20-480),0
1996,U/N Reef (20-638),0
1996,U/N Reef (20-642),0
1996,U/N Reef (20-800),0
1996,(Big) Stevens Reef (20-295),0
1996,Liff Reef (20-296),0
1996,Creal Reef (20-297),0
1996,Rip Reef (20-370a),0
1996,U/N Reef (20-370b),0
1996,U/N Reef (20-371),0
1996,U/N Reef (20-372),0
1996,U/N Reef (20-373),0
1996,U/N Reef (20-374),0
1996,U/N Reef (20-375),0
1996,U/N Reef (20-481),0
1996,U/N Reef (20-482),0
1996,U/N Reef (20-483),0
1996,U/N Reef (20-484),0
1996,U/N Reef (20-485),0
1996,U/N Reef (20-486),0
1996,U/N Reef (20-487),0
1996,U/N Reef (20-488),0
1996,U/N Reef (20-489),0
1996,U/N Reef (20-490),0
1996,Martin Islet Reef (20-803),0
1996,Warland Reef (20-298),0
1996,U/N Reef (20-299a),0
1996,U/N Reef (20-299b),0
1996,U/N Reef (20-376),0
1996,Olympic Reef (20-377),0
1996,U/N Reef (20-378a),0
1996,U/N Reef (20-378b),0
1996,U/N Reef (20-491),0
1996,U/N Reef (20-492),0
1996,U/N Reef (20-493),0
1996,U/N Reef (20-494),0
1996,U/N Reef (20-495),0
1996,U/N Reef (20-496),0
1996,U/N Reef (20-497),0
1996,Southampton Reef (20-299c),0
1996,Briggs Reef (No 1) (20-299d),0
1996,Briggs Reef (No 2) (20-299e),0
1996,Briggs Reef (No 3) (20-299f),0
1996,Briggs Reef (No 4) (20-299g),0
1996,U/N Reef (20-299h),0
1996,U/N Reef (20-299j),0
1996,U/N Reef (20-379),0
1996,U/N Reef (20-380),0
1996,U/N Reef (20-381),0
1996,U/N Reef (20-382),0
1996,U/N Reef (20-383),0
1996,U/N Reef (20-384),0
1996,U/N Reef (20-385),0
1996,U/N Reef (20-498),0
1996,U/N Reef (20-499),0
1996,U/N Reef (20-500),0
1996,U/N Reef (20-501),0
1996,U/N Reef (20-502),0
1996,U/N Reef (20-503),0
1996,U/N Reef (20-504),0
1996,U/N Reef (20-505),0
1996,U/N Reef (20-506),0
1996,U/N Reef (20-826),0
1996,U/N Reef (20-827),0
1996,U/N Reef (20-830),0
1996,U/N Reef (20-300),0
1996,Cole Reefs (No2) (20-301a),0
1996,Cole Reefs (No3) (20-301b),0
1996,Cole Reefs (No1) (20-302),0
1996,U/N Reef (20-303),0
1996,U/N Reef (20-386),0
1996,U/N Reef (20-387),0
1996,U/N Reef (20-388a),0
1996,U/N Reef (20-388b),0
1996,U/N Reef (20-388c),0
1996,U/N Reef (20-389),0
1996,U/N Reef (20-390),0
1996,U/N Reef (20-507),0
1996,U/N Reef (20-508),0
1996,U/N Reef (20-509),0
1996,U/N Reef (20-510),0
1996,U/N Reef (20198),0
1996,U/N Reef (20-512),0
1996,U/N Reef (20-513),0
1996,U/N Reef (20-854),0
1996,Oom Shoal (21-002),0
1996,Slade (Oyster) Island Reef (21-004),0
1996,Downward Patches (No 1) (21-005a),0
1996,McIntyre Reef (20-304),0
1996,Goble Reefs (East) (20-305),0
1996,Goble Reefs (West) (20-306),0
1996,Chauvel Reefs (North) (20-307),0
1996,U/N Reef (20-391),0
1996,U/N Reef (20-392),0
1996,U/N Reef (20-393),0
1996,U/N Reef (20-394),0
1996,U/N Reef (20-395),0
1996,Newell Reef (20-396),0
1996,U/N Reef (20-514),0
1996,U/N Reef (20-515),0
1996,U/N Reef (20-516),0
1996,U/N Reef (20-517),0
1996,U/N Reef (20-518),0
1996,U/N Reef (20-519),0
1996,U/N Reef (20-520),0
1996,U/N Reef (20-521),0
1996,U/N Reef (20-522),0
1996,Downward Patches (No 2) (21-005b),0
1996,Downward Patches (No 3) (21-005c),0
1996,Downward Patches (No 4) (21-005d),0
1996,Downward Patches (No 5) (21-005e),0
1996,Downward Patches (No 6) (21-005f),0
1996,Downward Patches (No 7) (21-005g),0
1996,Dangerous Reef (21-006),0
1996,Flat Top Reef (21-007),0
1996,Chauvel Reefs (South) (20-308),0
1996,Tern Reef (20-309),0
1996,Bushy-Redbill Reef (20-310),0
1996,U/N Reef (20-397),0
1996,U/N Reef (20-398),0
1996,U/N Reef (20-399),0
1996,U/N Reef (20-400),0
1996,Deliverance Bank (20-401),0
1996,Sheriff Shoal (20-402),0
1996,U/N Reef (20-523),0
1996,U/N Reef (20-524),0
1996,U/N Reef (20-527),0
1996,U/N Reef (20-531),0
1996,U/N Reef (20-540),0
1996,U/N Reef (20-543),0
1996,U/N Reef (20-545),0
1996,U/N Reef (20-546),0
1996,U/N Reef (20-548),0
1996,U/N Reef (20-370d),0
1996,Round Top Reef (21-009),0
1996,Dudgeon Ledge (21-012),0
1996,Hay Reef (21-013),0
1996,Highwater Reef (21-014),0
1996,Victor Reef (21-015),0
1996,Coral Point Reef (21-016),0
1996,U/N Reef (21-018),0
1996,U/N Reef (20-311),0
1996,U/N Reef (20-312),0
1996,U/N Reef (20-313),0
1996,U/N Reef (20-314),0
1996,U/N Reef (20-315a),0
1996,U/N Reef (20-315b),0
1996,U/N Reef (20-315c),0
1996,U/N Reef (20-316),0
1996,U/N Reef (20-317),0
1996,U/N Reef (20-318),0
1996,Pigeon Reef (20-403),0
1996,U/N Reef (20-404),0
1996,Coppersmith Reef (20-407),0
1996,U/N Reef (20-370c),0
1996,U/N Reef (20-553),0
1996,U/N Reef (20-555),0
1996,U/N Reef (20-556),0
1996,U/N Reef (20-557),0
1996,U/N Reef (20-558),0
1996,U/N Reef (20-559),0
1996,U/N Reef (20-560),0
1996,U/N Reef (20-561),0
1996,U/N Reef (20-562),0
1996,U/N Reef (20-563),0
1996,Freshwater Point Reef (21-019),0
1996,Cullen Reef (21-020),0
1996,Irving Island Reef (21-021),0
1996,Phillips Reef (21-022),0
1996,Taffy Reef (21-023),0
1996,Glendower Point Reef (21-024),0
1996,Penrith Reef (21-025),0
1996,U/N Reef (20-319),0
1996,U/N Reef (20-320),0
1996,U/N Reef (20-321),0
1996,U/N Reef (20-322),0
1996,U/N Reef (20-323),0
1996,U/N Reef (20-324),0
1996,Plum Pudding Reef (20-409),0
1996,U/N Reef (20-410),0
1996,U/N Reef (20-411),0
1996,U/N Reef (20-412),0
1996,U/N Reef (20-564),0
1996,U/N Reef (20-565),0
1996,U/N Reef (20-566),0
1996,U/N Reef (20-567),0
1996,U/N Reef (20-568),0
1996,U/N Reef (20-569),0
1996,U/N Reef (20-570),0
1996,Bailey Reef (21-026),0
1996,Snare Peak Reef (21-027),0
1996,Overfall Reef (21-029),0
1996,U/N Reef (20-325),0
1996,Molar Reef (20-326),0
1996,U/N Reef (20-327),0
1996,U/N Reef (20-328a),0
1996,U/N Reef (20-328b),0
1996,U/N Reef (20-413),0
1996,U/N Reef (20-414),0
1996,U/N Reef (20-415),0
1996,U/N Reef (20-416),0
1996,U/N Reef (20-417),0
1996,U/N Reef (20-418),0
1996,U/N Reef (20-419),0
1996,U/N Reef (20-420),0
1996,U/N Reef (20-421),0
1996,U/N Reef (20-422),0
1996,U/N Reef (20-571),0
1996,U/N Reef (20-572),0
1996,U/N Reef (20-573),0
1996,U/N Reef (20-574),0
1996,U/N Reef (20-575),0
1996,U/N Reef (20-576),0
1996,U/N Reef (20-577),0
1996,U/N Reef (20-578),0
1996,U/N Reef (20-579),0
1996,U/N Reef (20-580),0
1996,U/N Reef (20-581),0
1996,Prudhoe Island Reef (21-031),0
1996,Prudhoe Shoal (21-032),0
1996,Reid Reef (21-033),0
1996,Double Island Reef (21-034),0
1996,U/N Reef (20-328c),0
1996,U/N Reef (20-328d),0
1996,U/N Reef (20-328e),0
1996,U/N Reef (20-328f),0
1996,U/N Reef (20-329),0
1996,U/N Reef (20-330),0
1996,U/N Reef (20-331),0
1996,U/N Reef (20-332),0
1996,U/N Reef (20-333),0
1996,U/N Reef (20-334),0
1996,U/N Reef (20-423),0
1996,U/N Reef (20-424),0
1996,U/N Reef (20-425),0
1996,U/N Reef (20-426),0
1996,U/N Reef (20-427),0
1996,U/N Reef (20-428),0
1996,U/N Reef (20-429),0
1996,U/N Reef (20-430),0
1996,U/N Reef (20-431),0
1996,U/N Reef (20-432),0
1996,U/N Reef (20-582),0
1996,U/N Reef (20-583),0
1996,U/N Reef (20-585),0
1996,U/N Reef (20-586),0
1996,U/N Reef (20-587),0
1996,U/N Reef (20-588),0
1996,U/N Reef (20-589),0
1996,U/N Reef (20-590),0
1996,U/N Reef (20-591),0
1996,U/N Reef (20-592),0
1996,U/N Reef (20-593),0
1996,U/N Reef (20-594),0
1996,U/N Reef (20-595),0
1996,Lloyd Shoal (21-035),0
1996,Viscount Shoals (No 1) (21-036a),0
1996,Viscount Shoals (No 2) (21-036b),0
1996,Viscount Shoals (No 3) (21-036c),0
1996,Renou Reef (21-037),0
1996,U/N Reef (20-335),0
1996,U/N Reef (20-336),0
1996,U/N Reef (20-337),0
1996,U/N Reef (20-338),0
1996,U/N Reef (20-433),0
1996,U/N Reef (20-434),0
1996,U/N Reef (20-435),0
1996,U/N Reef (20-436),0
1996,U/N Reef (20-437),0
1996,U/N Reef (20-438),0
1996,U/N Reef (20-439),0
1996,U/N Reef (20-440),0
1996,U/N Reef (20-441),0
1996,U/N Reef (20-442),0
1996,U/N Reef (20-443),0
1996,U/N Reef (20-596),0
1996,U/N Reef (20-597),0
1996,U/N Reef (20-598),0
1996,U/N Reef (20-599),0
1996,U/N Reef (20-600),0
1996,U/N Reef (20-601),0
1996,U/N Reef (20-602),0
1996,U/N Reef (20-603),0
1996,U/N Reef (20-604),0
1996,U/N Reef (20-605),0
1996,U/N Reef (20-607),0
1996,Knight Reef (21-039),0
1996,Minster Reef (21-040),0
1996,Festing Shoal (21-041),0
1996,Beaver Shoal (21-043),0
1996,Beverlac Reef (21-044),0
1996,U/N Reef (20-339a),0
1996,U/N Reef (20-339b),0
1996,U/N Reef (20-340),0
1996,U/N Reef (20-341),0
1996,Thomas Reef (No 1) (20-234a),0
1996,Thomas Reef (No 2) (20-234b),0
1996,Thomas Reef (No 3) (20-234c),0
1996,St Bees Island Reef (No 2) (20-279b),0
1996,St Bees Island Reef (No 3) (20-279c),0
1996,Aspatria Reef (20-280),0
1996,Wheatley Shoal (20-282),0
1996,Flimby Shoal (20-283),0
1996,Hesket Reef (20-284),0
1996,Shaw Island Reef (No 5) (20-102i),0
1996,Shaw Island Reef (No 6) (20-102e),0
1996,Shaw Island Reef (No 7) (20-102f),0
1996,U/N Reef (20-184),0
1996,U/N Reef (20-185a),0
1996,U/N Reef (20-185b),0
1996,Thomas Reef (No 4) (20-234d),0
1996,Thomas Reef (No 5) (20-234e),0
1996,Thomas Reef (No 6) (20-234f),0
1996,Thomas Reef (No 7) (20-234g),0
1996,Green Reef (20-285),0
1996,Parker Reef (20-286),0
1996,Credlin Reefs (East) (20-287),0
1996,Credlin Reefs (West) (20-288),0
1996,Shaw Island Reef (No 8) (20-102g),0
1996,Shaw Island Reef (No 9) (20-102h),0
1996,Shaw Island Reef (No 10) (20-102k),0
1996,Shaw Island Reef (No 11) (20-102j),0
1996,Shaw Island Reef (No 12) (20-102l),0
1996,U/N Reef (20-103),0
1996,U/N Reef (20-185c),0
1996,U/N Reef (20-186),0
1996,Muirhead Reef (20-187),0
1996,U/N Reef (20-188),0
1996,U/N Reef (20-189),0
1996,Thomas Reef (No 8) (20-234h),0
1996,Fairlight Reef (20-235),0
1996,St Helen Reef (20-236),0
1996,Goldsmith Island Reef (No 1) (20-237a),0
1996,Goldsmith Island Reef (No 2) (20-237b),0
1996,Calder Reef (20-289),0
1996,Scawfell Reef (No 1) (20-290a),0
1996,Scawfell Reef (No 2) (20-290b),0
1996,Three Rocks Reef (20-291),0
1996,Square Reef (20-105),0
1996,Peta Patches (No 1) (20-106a),0
1996,Peta Patches (No 2) (20-106b),0
1996,Peta Patches (No 3) (20-106c),0
1996,Peta Patches (No 4) (20-106d),0
1996,U/N Reef (20-107),0
1996,U/N Reef (20-108),0
1996,U/N Reef (20-109),0
1996,U/N Reef (20-190),0
1996,U/N Reef (20-191),0
1996,U/N Reef (20-192),0
1996,U/N Reef (20-193),0
1996,U/N Reef (20-194a),0
1996,U/N Reef (20-194b),0
1996,Goldsmith Island Reef (No 3) (20-237c),0
1996,Goldsmith Island Reef (No 4) (20-237d),0
1996,Goldsmith Island Reef (No 5) (20-237e),0
1996,Goldsmith Island Reef (No 6) (20-237f),0
1996,U/N Reef (20-237g),0
1996,Derwent Reef (20-292),0
1996,Skull Rock Reef (20-293),0
1996,(Little) Stevens Reef (20-294),0
1996,U/N Reef (20-110),0
1996,Edgell Reefs (No 2) (20-111),0
1996,Edgell Reefs (No 5) (20-112),0
1996,Ben Reef (20-113),0
1996,U/N Reef (20-114),0
1996,U/N Reef (20-194c),0
1996,U/N Reef (20-195),0
1996,U/N Reef (20-196),0
1996,U/N Reef (20-197),0
1996,U/N Reef (20-511),0
1996,Silversmith Reef (20-238),0
1996,Pincer Reef (20-239),0
1996,Teague Reef (20-082),0
1996,Surprise Rock Reef (20-083),0
1996,Little Bugatti (Wheatley) Reef (20-115),0
1996,Edgell Reefs (No 1) (20-116),0
1996,Edgell Reefs (No 3) (20-117),0
1996,U/N Reef (20-118),0
1996,U/N Reef (20-119),0
1996,Wup Reef (20-120),0
1996,U/N Reef (20-121),0
1996,U/N Reef (20-122),0
1996,U/N Reef (20-199),0
1996,U/N Reef (20-200),0
1996,U/N Reef (20-201),0
1996,U/N Reef (20-202),0
1996,Defiance (Dalys) Island Reef (20-203),0
1996,Defiance Reefs (North) (20-204a),0
1996,Anchorsmith Reef (20-241),0
1996,Blackcombe Reef (20-242),0
1996,Anvil Reef (20-243),0
1996,Carondelet Reef (20-244),0
1996,Pentecost Reef (20-085),0
1996,U/N Reef (20-123),0
1996,U/N Reef (20-124),0
1996,U/N Reef (20-125),0
1996,U/N Reef (20-126),0
1996,Bugatti Reef (20-127),0
1996,Callum Shoal (20-1271),0
1996,Defiance Reefs (South) (20-204b),0
1996,U/N Reef (20-205),0
1996,Ripple Rocks Reef (20-206),0
1996,Blacksmith Reef (20-245),0
1996,Hammer Reef (20-246),0
1996,Cole Island Reef (20-086),0
1996,Edgell Reefs (No 4) (20-128),0
1996,Henderson Reefs (20-129),0
1996,U/N Reef (20-130),0
1996,U/N Reef (20-131),0
